Time	K_par_r	K_par_t	K_par_p	K_perp_r	K_perp_t	K_perp_p	R	V	P	E_cons	dt	Flow_CFL	Wave_CFL
 7.89471035E+01	 3.34854162E+00	 2.10934458E+00	 3.49637237E-02	 1.79123402E+01	 2.53301743E+00	 3.51032117E-02	 3.05558559E-09	 0.00000000E+00	 0.00000000E+00	 3.71804273E+01	 3.60697619E-01	 4.00000000E-01	 2.90485770E-01
 7.93078011E+01	 3.33316016E+00	 2.09424061E+00	 3.53266459E-02	 1.77948177E+01	 2.51628823E+00	 3.54650357E-02	 3.05592939E-09	 0.00000000E+00	 0.00000000E+00	 3.69266389E+01	 3.60600132E-01	 4.00000000E-01	 2.90407259E-01
 7.96684013E+01	 3.31784849E+00	 2.07921006E+00	 3.56912495E-02	 1.76779490E+01	 2.49962368E+00	 3.58285260E-02	 3.05627598E-09	 0.00000000E+00	 0.00000000E+00	 3.66743559E+01	 3.60511562E-01	 4.00000000E-01	 2.90335931E-01
 8.00289128E+01	 3.30260645E+00	 2.06425260E+00	 3.60575304E-02	 1.75617287E+01	 2.48302361E+00	 3.61936786E-02	 3.05662531E-09	 0.00000000E+00	 0.00000000E+00	 3.64235660E+01	 3.60417749E-01	 4.00000000E-01	 2.90260379E-01
 8.03893306E+01	 3.28743447E+00	 2.04936843E+00	 3.64254743E-02	 1.74461557E+01	 2.46648849E+00	 3.65604792E-02	 3.05697736E-09	 0.00000000E+00	 0.00000000E+00	 3.61742670E+01	 3.60315859E-01	 4.00000000E-01	 2.90178322E-01
 8.07496464E+01	 3.27233308E+00	 2.03455790E+00	 3.67950607E-02	 1.73312298E+01	 2.45001892E+00	 3.69289072E-02	 3.05733212E-09	 0.00000000E+00	 0.00000000E+00	 3.59264585E+01	 3.60223271E-01	 4.00000000E-01	 2.90103757E-01
 8.11098697E+01	 3.25730216E+00	 2.01982071E+00	 3.71662802E-02	 1.72169459E+01	 2.43361477E+00	 3.72989536E-02	 3.05768954E-09	 0.00000000E+00	 0.00000000E+00	 3.56801288E+01	 3.60139165E-01	 4.00000000E-01	 2.90036022E-01
 8.14700089E+01	 3.24234155E+00	 2.00515653E+00	 3.75391280E-02	 1.71032987E+01	 2.41727589E+00	 3.76706138E-02	 3.05804962E-09	 0.00000000E+00	 0.00000000E+00	 3.54352666E+01	 3.60043113E-01	 4.00000000E-01	 2.89958668E-01
 8.18300520E+01	 3.22745193E+00	 1.99056579E+00	 3.79135845E-02	 1.69902890E+01	 2.40100299E+00	 3.80438679E-02	 3.05841231E-09	 0.00000000E+00	 0.00000000E+00	 3.51918736E+01	 3.59946383E-01	 4.00000000E-01	 2.89880766E-01
 8.21899984E+01	 3.21263353E+00	 1.97604856E+00	 3.82896316E-02	 1.68779147E+01	 2.38479636E+00	 3.84186981E-02	 3.05877760E-09	 0.00000000E+00	 0.00000000E+00	 3.49499450E+01	 3.59858497E-01	 4.00000000E-01	 2.89809988E-01
 8.25498568E+01	 3.19788621E+00	 1.96160452E+00	 3.86672613E-02	 1.67661708E+01	 2.36865582E+00	 3.87950967E-02	 3.05914547E-09	 0.00000000E+00	 0.00000000E+00	 3.47094693E+01	 3.59778670E-01	 4.00000000E-01	 2.89745700E-01
 8.29096355E+01	 3.18320985E+00	 1.94723336E+00	 3.90464680E-02	 1.66550522E+01	 2.35258125E+00	 3.91730582E-02	 3.05951588E-09	 0.00000000E+00	 0.00000000E+00	 3.44704357E+01	 3.59680461E-01	 4.00000000E-01	 2.89666608E-01
 8.32693160E+01	 3.16860532E+00	 1.93293569E+00	 3.94272268E-02	 1.65445615E+01	 2.33657357E+00	 3.95525574E-02	 3.05988883E-09	 0.00000000E+00	 0.00000000E+00	 3.42328499E+01	 3.59588678E-01	 4.00000000E-01	 2.89592690E-01
 8.36289047E+01	 3.15407260E+00	 1.91871134E+00	 3.98095221E-02	 1.64346948E+01	 2.32063277E+00	 3.99335792E-02	 3.06026427E-09	 0.00000000E+00	 0.00000000E+00	 3.39967027E+01	 3.59505298E-01	 4.00000000E-01	 2.89525541E-01
 8.39884100E+01	 3.13961154E+00	 1.90455998E+00	 4.01933473E-02	 1.63254471E+01	 2.30475867E+00	 4.03161172E-02	 3.06064219E-09	 0.00000000E+00	 0.00000000E+00	 3.37619832E+01	 3.59423819E-01	 4.00000000E-01	 2.89459922E-01
 8.43478338E+01	 3.12522222E+00	 1.89048148E+00	 4.05786921E-02	 1.62168152E+01	 2.28895135E+00	 4.07001609E-02	 3.06102258E-09	 0.00000000E+00	 0.00000000E+00	 3.35286842E+01	 3.59329300E-01	 4.00000000E-01	 2.89383802E-01
 8.47071631E+01	 3.11090532E+00	 1.87647628E+00	 4.09655328E-02	 1.61088002E+01	 2.27321153E+00	 4.10856868E-02	 3.06140541E-09	 0.00000000E+00	 0.00000000E+00	 3.32968083E+01	 3.59242256E-01	 4.00000000E-01	 2.89313702E-01
 8.50664053E+01	 3.09666074E+00	 1.86254412E+00	 4.13538555E-02	 1.60013979E+01	 2.25753909E+00	 4.14726813E-02	 3.06179065E-09	 0.00000000E+00	 0.00000000E+00	 3.30663457E+01	 3.59163193E-01	 4.00000000E-01	 2.89250029E-01
 8.54255685E+01	 3.08248835E+00	 1.84868468E+00	 4.17436537E-02	 1.58946036E+01	 2.24193386E+00	 4.18611380E-02	 3.06217829E-09	 0.00000000E+00	 0.00000000E+00	 3.28372857E+01	 3.59076980E-01	 4.00000000E-01	 2.89180598E-01
 8.57846455E+01	 3.06838854E+00	 1.83489813E+00	 4.21349098E-02	 1.57884164E+01	 2.22639626E+00	 4.22510392E-02	 3.06256831E-09	 0.00000000E+00	 0.00000000E+00	 3.26096269E+01	 3.58988171E-01	 4.00000000E-01	 2.89109076E-01
 8.61436337E+01	 3.05436159E+00	 1.82118455E+00	 4.25276041E-02	 1.56828350E+01	 2.21092658E+00	 4.26423655E-02	 3.06296069E-09	 0.00000000E+00	 0.00000000E+00	 3.23833655E+01	 3.58906656E-01	 4.00000000E-01	 2.89043428E-01
 8.65025403E+01	 3.04040739E+00	 1.80754366E+00	 4.29217260E-02	 1.55778550E+01	 2.19552466E+00	 4.30351064E-02	 3.06335539E-09	 0.00000000E+00	 0.00000000E+00	 3.21584918E+01	 3.58831724E-01	 4.00000000E-01	 2.88983082E-01
 8.68613721E+01	 3.02652583E+00	 1.79397514E+00	 4.33172672E-02	 1.54734720E+01	 2.18019037E+00	 4.34292539E-02	 3.06375243E-09	 0.00000000E+00	 0.00000000E+00	 3.19349962E+01	 3.58740994E-01	 4.00000000E-01	 2.88910013E-01
 8.72201130E+01	 3.01271763E+00	 1.78047946E+00	 4.37142033E-02	 1.53696878E+01	 2.16492445E+00	 4.38247832E-02	 3.06415177E-09	 0.00000000E+00	 0.00000000E+00	 3.17128822E+01	 3.58656878E-01	 4.00000000E-01	 2.88842271E-01
 8.75787699E+01	 2.99898270E+00	 1.76705639E+00	 4.41125177E-02	 1.52664986E+01	 2.14972682E+00	 4.42216784E-02	 3.06455337E-09	 0.00000000E+00	 0.00000000E+00	 3.14921411E+01	 3.58580499E-01	 4.00000000E-01	 2.88780759E-01
 8.79373504E+01	 2.98532090E+00	 1.75370560E+00	 4.45122029E-02	 1.51638997E+01	 2.13459727E+00	 4.46199320E-02	 3.06495725E-09	 0.00000000E+00	 0.00000000E+00	 3.12727626E+01	 3.58503116E-01	 4.00000000E-01	 2.88718440E-01
 8.82958535E+01	 2.97173237E+00	 1.74042701E+00	 4.49132452E-02	 1.50618889E+01	 2.11953594E+00	 4.50195303E-02	 3.06536339E-09	 0.00000000E+00	 0.00000000E+00	 3.10547417E+01	 3.58415429E-01	 4.00000000E-01	 2.88647821E-01
 8.86542690E+01	 2.95821763E+00	 1.72722091E+00	 4.53156211E-02	 1.49604667E+01	 2.10454335E+00	 4.54204498E-02	 3.06577175E-09	 0.00000000E+00	 0.00000000E+00	 3.08380789E+01	 3.58335798E-01	 4.00000000E-01	 2.88583691E-01
 8.90126048E+01	 2.94477651E+00	 1.71408700E+00	 4.57193166E-02	 1.48596287E+01	 2.08961931E+00	 4.58226770E-02	 3.06618231E-09	 0.00000000E+00	 0.00000000E+00	 3.06227645E+01	 3.58263502E-01	 4.00000000E-01	 2.88525468E-01
 8.93708683E+01	 2.93140887E+00	 1.70102492E+00	 4.61243242E-02	 1.47593707E+01	 2.07476363E+00	 4.62262045E-02	 3.06659509E-09	 0.00000000E+00	 0.00000000E+00	 3.04087885E+01	 3.58182852E-01	 4.00000000E-01	 2.88460516E-01
 8.97290511E+01	 2.91811510E+00	 1.68803485E+00	 4.65306246E-02	 1.46596922E+01	 2.05997670E+00	 4.66310129E-02	 3.06701004E-09	 0.00000000E+00	 0.00000000E+00	 3.01961503E+01	 3.58099868E-01	 4.00000000E-01	 2.88393686E-01
 9.00871510E+01	 2.90489542E+00	 1.67511680E+00	 4.69381968E-02	 1.45605917E+01	 2.04525873E+00	 4.70370813E-02	 3.06742715E-09	 0.00000000E+00	 0.00000000E+00	 2.99848459E+01	 3.58024522E-01	 4.00000000E-01	 2.88333006E-01
 9.04451755E+01	 2.89174965E+00	 1.66227045E+00	 4.73470294E-02	 1.44620650E+01	 2.03060951E+00	 4.74443988E-02	 3.06784641E-09	 0.00000000E+00	 0.00000000E+00	 2.97748658E+01	 3.57956125E-01	 4.00000000E-01	 2.88277924E-01
 9.08031316E+01	 2.87867765E+00	 1.64949546E+00	 4.77571144E-02	 1.43641080E+01	 2.01602884E+00	 4.78529573E-02	 3.06826783E-09	 0.00000000E+00	 0.00000000E+00	 2.95662004E+01	 3.57872409E-01	 4.00000000E-01	 2.88210503E-01
 9.11610040E+01	 2.86568004E+00	 1.63679220E+00	 4.81684269E-02	 1.42667220E+01	 2.00151737E+00	 4.82627320E-02	 3.06869135E-09	 0.00000000E+00	 0.00000000E+00	 2.93588529E+01	 3.57793916E-01	 4.00000000E-01	 2.88147290E-01
 9.15187980E+01	 2.85275675E+00	 1.62416047E+00	 4.85809485E-02	 1.41699038E+01	 1.98707499E+00	 4.86737047E-02	 3.06911697E-09	 0.00000000E+00	 0.00000000E+00	 2.91528154E+01	 3.57722659E-01	 4.00000000E-01	 2.88089903E-01
 9.18765206E+01	 2.83990761E+00	 1.61159990E+00	 4.89946703E-02	 1.40736492E+01	 1.97270150E+00	 4.90858667E-02	 3.06954470E-09	 0.00000000E+00	 0.00000000E+00	 2.89480783E+01	 3.57653143E-01	 4.00000000E-01	 2.88033918E-01
 9.22341738E+01	 2.82713265E+00	 1.59911032E+00	 4.94095801E-02	 1.39779553E+01	 1.95839687E+00	 4.94992060E-02	 3.06997451E-09	 0.00000000E+00	 0.00000000E+00	 2.87446354E+01	 3.57571403E-01	 4.00000000E-01	 2.87968090E-01
 9.25917452E+01	 2.81443234E+00	 1.58669200E+00	 4.98256534E-02	 1.38828230E+01	 1.94416161E+00	 4.99136979E-02	 3.07040637E-09	 0.00000000E+00	 0.00000000E+00	 2.85424879E+01	 3.57497195E-01	 4.00000000E-01	 2.87908327E-01
 9.29492424E+01	 2.80180653E+00	 1.57434464E+00	 5.02428741E-02	 1.37882483E+01	 1.92999551E+00	 5.03293269E-02	 3.07084029E-09	 0.00000000E+00	 0.00000000E+00	 2.83416267E+01	 3.57429837E-01	 4.00000000E-01	 2.87854081E-01
 9.33066722E+01	 2.78925505E+00	 1.56206788E+00	 5.06612340E-02	 1.36942272E+01	 1.91589836E+00	 5.07460848E-02	 3.07127626E-09	 0.00000000E+00	 0.00000000E+00	 2.81420427E+01	 3.57356720E-01	 4.00000000E-01	 2.87795196E-01
 9.36640289E+01	 2.77677815E+00	 1.54986176E+00	 5.10807154E-02	 1.36007588E+01	 1.90187039E+00	 5.11639538E-02	 3.07171426E-09	 0.00000000E+00	 0.00000000E+00	 2.79437336E+01	 3.57279467E-01	 4.00000000E-01	 2.87732981E-01
 9.40213084E+01	 2.76437604E+00	 1.53772631E+00	 5.15012961E-02	 1.35078419E+01	 1.88791180E+00	 5.15829122E-02	 3.07215426E-09	 0.00000000E+00	 0.00000000E+00	 2.77466963E+01	 3.57209343E-01	 4.00000000E-01	 2.87676507E-01
 9.43785177E+01	 2.75204854E+00	 1.52566120E+00	 5.19229633E-02	 1.34154727E+01	 1.87402238E+00	 5.20029472E-02	 3.07259627E-09	 0.00000000E+00	 0.00000000E+00	 2.75509221E+01	 3.57145702E-01	 4.00000000E-01	 2.87625254E-01
 9.47356634E+01	 2.73979548E+00	 1.51366609E+00	 5.23457082E-02	 1.33236474E+01	 1.86020190E+00	 5.24240502E-02	 3.07304028E-09	 0.00000000E+00	 0.00000000E+00	 2.73564022E+01	 3.57069224E-01	 4.00000000E-01	 2.87563663E-01
 9.50927327E+01	 2.72761733E+00	 1.50174122E+00	 5.27695078E-02	 1.32323666E+01	 1.84645083E+00	 5.28461981E-02	 3.07348627E-09	 0.00000000E+00	 0.00000000E+00	 2.71631378E+01	 3.56996246E-01	 4.00000000E-01	 2.87504890E-01
 9.54497289E+01	 2.71551403E+00	 1.48988638E+00	 5.31943425E-02	 1.31416276E+01	 1.83276910E+00	 5.32693717E-02	 3.07393422E-09	 0.00000000E+00	 0.00000000E+00	 2.69711222E+01	 3.56930013E-01	 4.00000000E-01	 2.87451550E-01
 9.58066589E+01	 2.70348540E+00	 1.47810124E+00	 5.36202021E-02	 1.30514266E+01	 1.81915647E+00	 5.36935611E-02	 3.07438414E-09	 0.00000000E+00	 0.00000000E+00	 2.67803467E+01	 3.56866235E-01	 4.00000000E-01	 2.87400187E-01
 9.61635251E+01	 2.69153138E+00	 1.46638557E+00	 5.40470750E-02	 1.29617607E+01	 1.80561285E+00	 5.41187547E-02	 3.07483601E-09	 0.00000000E+00	 0.00000000E+00	 2.65908047E+01	 3.56790310E-01	 4.00000000E-01	 2.87339041E-01
 9.65203155E+01	 2.67965240E+00	 1.45473957E+00	 5.44749371E-02	 1.28726305E+01	 1.79213867E+00	 5.45449282E-02	 3.07528981E-09	 0.00000000E+00	 0.00000000E+00	 2.64024971E+01	 3.56721403E-01	 4.00000000E-01	 2.87283547E-01
 9.68770369E+01	 2.66784828E+00	 1.44316293E+00	 5.49037713E-02	 1.27840325E+01	 1.77873371E+00	 5.49720651E-02	 3.07574555E-09	 0.00000000E+00	 0.00000000E+00	 2.62154155E+01	 3.56658875E-01	 4.00000000E-01	 2.87233191E-01
 9.72336957E+01	 2.65611882E+00	 1.43165531E+00	 5.53335690E-02	 1.26959629E+01	 1.76539773E+00	 5.54001570E-02	 3.07620321E-09	 0.00000000E+00	 0.00000000E+00	 2.60295513E+01	 3.56591316E-01	 4.00000000E-01	 2.87178782E-01
 9.75902871E+01	 2.64446419E+00	 1.42021668E+00	 5.57643131E-02	 1.26084207E+01	 1.75213088E+00	 5.58291867E-02	 3.07666277E-09	 0.00000000E+00	 0.00000000E+00	 2.58449019E+01	 3.56519648E-01	 4.00000000E-01	 2.87121065E-01
 9.79468067E+01	 2.63288455E+00	 1.40884703E+00	 5.61959819E-02	 1.25214048E+01	 1.73893331E+00	 5.62591326E-02	 3.07712424E-09	 0.00000000E+00	 0.00000000E+00	 2.56614641E+01	 3.56454616E-01	 4.00000000E-01	 2.87068691E-01
 9.83032613E+01	 2.62137970E+00	 1.39754603E+00	 5.66285616E-02	 1.24349115E+01	 1.72580479E+00	 5.66899815E-02	 3.07758760E-09	 0.00000000E+00	 0.00000000E+00	 2.54792298E+01	 3.56395613E-01	 4.00000000E-01	 2.87021174E-01
 9.86596569E+01	 2.60994945E+00	 1.38631332E+00	 5.70620436E-02	 1.23489374E+01	 1.71274506E+00	 5.71217245E-02	 3.07805285E-09	 0.00000000E+00	 0.00000000E+00	 2.52981907E+01	 3.56324539E-01	 4.00000000E-01	 2.86963935E-01
 9.90159815E+01	 2.59859417E+00	 1.37514909E+00	 5.74964056E-02	 1.22634828E+01	 1.69975452E+00	 5.75543396E-02	 3.07851997E-09	 0.00000000E+00	 0.00000000E+00	 2.51183474E+01	 3.56256921E-01	 4.00000000E-01	 2.86909479E-01
 9.93722384E+01	 2.58731376E+00	 1.36405310E+00	 5.79316280E-02	 1.21785452E+01	 1.68683304E+00	 5.79878074E-02	 3.07898896E-09	 0.00000000E+00	 0.00000000E+00	 2.49396934E+01	 3.56195574E-01	 4.00000000E-01	 2.86860073E-01
 9.97284340E+01	 2.57610803E+00	 1.35302502E+00	 5.83677007E-02	 1.20941211E+01	 1.67398036E+00	 5.84221180E-02	 3.07945981E-09	 0.00000000E+00	 0.00000000E+00	 2.47622206E+01	 3.56135880E-01	 4.00000000E-01	 2.86811999E-01
 1.00084570E+02	 2.56497689E+00	 1.34206460E+00	 5.88046117E-02	 1.20102078E+01	 1.66119640E+00	 5.88572596E-02	 3.07993251E-09	 0.00000000E+00	 0.00000000E+00	 2.45859230E+01	 3.56065592E-01	 4.00000000E-01	 2.86755393E-01
