Time	Wr	Wt	Wp	Kr	Kt	Kp	E	|JxB|	|J.B|
 7.64194288E+01	 1.86268342E-02	 3.01634569E-03	 3.80987458E-04	 2.71073028E+01	 3.85090374E-02	 4.07435427E-06	 1.18317745E+01	 1.14803992E-03	 3.42914155E-04
 7.67808211E+01	 1.86434301E-02	 3.01779848E-03	 3.83088608E-04	 2.69372023E+01	 3.84790002E-02	 4.08025923E-06	 1.17373902E+01	 1.14832872E-03	 3.43550628E-04
 7.71421153E+01	 1.86599136E-02	 3.01925422E-03	 3.85192781E-04	 2.67679838E+01	 3.84470333E-02	 4.08619734E-06	 1.16436725E+01	 1.14839320E-03	 3.44186747E-04
 7.75033204E+01	 1.86762863E-02	 3.02071282E-03	 3.87300040E-04	 2.65996409E+01	 3.84131571E-02	 4.09216913E-06	 1.15506152E+01	 1.14843441E-03	 3.44822544E-04
 7.78644126E+01	 1.86925483E-02	 3.02217413E-03	 3.89410258E-04	 2.64321816E+01	 3.83774028E-02	 4.09817594E-06	 1.14582208E+01	 1.14872794E-03	 3.45457990E-04
 7.82254022E+01	 1.87087011E-02	 3.02363811E-03	 3.91523504E-04	 2.62656000E+01	 3.83397819E-02	 4.10421560E-06	 1.13664827E+01	 1.14894491E-03	 3.46093118E-04
 7.85862986E+01	 1.87247463E-02	 3.02510472E-03	 3.93639844E-04	 2.60998897E+01	 3.83003145E-02	 4.11028857E-06	 1.12753949E+01	 1.14896981E-03	 3.46727957E-04
 7.89471035E+01	 1.87406850E-02	 3.02657387E-03	 3.95759300E-04	 2.59350477E+01	 3.82590230E-02	 4.11639553E-06	 1.11849532E+01	 1.14911400E-03	 3.47362526E-04
 7.93078011E+01	 1.87565176E-02	 3.02804544E-03	 3.97881788E-04	 2.57710783E+01	 3.82159344E-02	 4.12253697E-06	 1.10951579E+01	 1.14943378E-03	 3.47996805E-04
 7.96684013E+01	 1.87722456E-02	 3.02951940E-03	 4.00007377E-04	 2.56079758E+01	 3.81710621E-02	 4.12871129E-06	 1.10060028E+01	 1.14956812E-03	 3.48630828E-04
 8.00289128E+01	 1.87878705E-02	 3.03099569E-03	 4.02136130E-04	 2.54457341E+01	 3.81244260E-02	 4.13491899E-06	 1.09174822E+01	 1.14961094E-03	 3.49264623E-04
 8.03893306E+01	 1.88033929E-02	 3.03247422E-03	 4.04268027E-04	 2.52843528E+01	 3.80760507E-02	 4.14116089E-06	 1.08295936E+01	 1.14986290E-03	 3.49898192E-04
 8.07496464E+01	 1.88188137E-02	 3.03395490E-03	 4.06403030E-04	 2.51238336E+01	 3.80259587E-02	 4.14743662E-06	 1.07423354E+01	 1.15013990E-03	 3.50531531E-04
 8.11098697E+01	 1.88341341E-02	 3.03543769E-03	 4.08541205E-04	 2.49641704E+01	 3.79741653E-02	 4.15374525E-06	 1.06557017E+01	 1.15021982E-03	 3.51164673E-04
 8.14700089E+01	 1.88493556E-02	 3.03692255E-03	 4.10682613E-04	 2.48053576E+01	 3.79206900E-02	 4.16008725E-06	 1.05696870E+01	 1.15032656E-03	 3.51797641E-04
 8.18300520E+01	 1.88644786E-02	 3.03840937E-03	 4.12827193E-04	 2.46473974E+01	 3.78655598E-02	 4.16646347E-06	 1.04842905E+01	 1.15064189E-03	 3.52430424E-04
 8.21899984E+01	 1.88795040E-02	 3.03989808E-03	 4.14974951E-04	 2.44902886E+01	 3.78087928E-02	 4.17287285E-06	 1.03995088E+01	 1.15085042E-03	 3.53063034E-04
 8.25498568E+01	 1.88944332E-02	 3.04138865E-03	 4.17125952E-04	 2.43340251E+01	 3.77504058E-02	 4.17931506E-06	 1.03153364E+01	 1.15091647E-03	 3.53695500E-04
 8.29096355E+01	 1.89092674E-02	 3.04288104E-03	 4.19280252E-04	 2.41786016E+01	 3.76904183E-02	 4.18579052E-06	 1.02317678E+01	 1.15111289E-03	 3.54327842E-04
 8.32693160E+01	 1.89240068E-02	 3.04437512E-03	 4.21437753E-04	 2.40240228E+01	 3.76288591E-02	 4.19230015E-06	 1.01488039E+01	 1.15143073E-03	 3.54960038E-04
 8.36289047E+01	 1.89386526E-02	 3.04587086E-03	 4.23598505E-04	 2.38702847E+01	 3.75657422E-02	 4.19884224E-06	 1.00664397E+01	 1.15157456E-03	 3.55592114E-04
 8.39884100E+01	 1.89532059E-02	 3.04736821E-03	 4.25762567E-04	 2.37173814E+01	 3.75010861E-02	 4.20541703E-06	 9.98466983E+00	 1.15166677E-03	 3.56224092E-04
 8.43478338E+01	 1.89676678E-02	 3.04886713E-03	 4.27929961E-04	 2.35653099E+01	 3.74349118E-02	 4.21202498E-06	 9.90349041E+00	 1.15194870E-03	 3.56855984E-04
 8.47071631E+01	 1.89820387E-02	 3.05036752E-03	 4.30100619E-04	 2.34140731E+01	 3.73672449E-02	 4.21866640E-06	 9.82290101E+00	 1.15222008E-03	 3.57487778E-04
 8.50664053E+01	 1.89963196E-02	 3.05186933E-03	 4.32274598E-04	 2.32636661E+01	 3.72980999E-02	 4.22533998E-06	 9.74289652E+00	 1.15232691E-03	 3.58119500E-04
 8.54255685E+01	 1.90105117E-02	 3.05337254E-03	 4.34451955E-04	 2.31140835E+01	 3.72274952E-02	 4.23204603E-06	 9.66347182E+00	 1.15248066E-03	 3.58751167E-04
 8.57846455E+01	 1.90246157E-02	 3.05487708E-03	 4.36632656E-04	 2.29653256E+01	 3.71554550E-02	 4.23878514E-06	 9.58462513E+00	 1.15280330E-03	 3.59382777E-04
 8.61436337E+01	 1.90386321E-02	 3.05638287E-03	 4.38816697E-04	 2.28173915E+01	 3.70819988E-02	 4.24555670E-06	 9.50635368E+00	 1.15301372E-03	 3.60014337E-04
 8.65025403E+01	 1.90525622E-02	 3.05788987E-03	 4.41004133E-04	 2.26702762E+01	 3.70071430E-02	 4.25236023E-06	 9.42865253E+00	 1.15312062E-03	 3.60645868E-04
 8.68613721E+01	 1.90664070E-02	 3.05939808E-03	 4.43195013E-04	 2.25239747E+01	 3.69309061E-02	 4.25919596E-06	 9.35151699E+00	 1.15334932E-03	 3.61277387E-04
 8.72201130E+01	 1.90801667E-02	 3.06090737E-03	 4.45389252E-04	 2.23784908E+01	 3.68533152E-02	 4.26606465E-06	 9.27494717E+00	 1.15366182E-03	 3.61908876E-04
 8.75787699E+01	 1.90938422E-02	 3.06241770E-03	 4.47586901E-04	 2.22338200E+01	 3.67743843E-02	 4.27296476E-06	 9.19893834E+00	 1.15382553E-03	 3.62540358E-04
 8.79373504E+01	 1.91074348E-02	 3.06392907E-03	 4.49788016E-04	 2.20899572E+01	 3.66941311E-02	 4.27989647E-06	 9.12348564E+00	 1.15395809E-03	 3.63171850E-04
 8.82958535E+01	 1.91209451E-02	 3.06544143E-03	 4.51992601E-04	 2.19469002E+01	 3.66125766E-02	 4.28686021E-06	 9.04858604E+00	 1.15425164E-03	 3.63803359E-04
 8.86542690E+01	 1.91343734E-02	 3.06695467E-03	 4.54200604E-04	 2.18046506E+01	 3.65297442E-02	 4.29385606E-06	 8.97423847E+00	 1.15452395E-03	 3.64434876E-04
 8.90126048E+01	 1.91477209E-02	 3.06846877E-03	 4.56412085E-04	 2.16632036E+01	 3.64456481E-02	 4.30088285E-06	 8.90043803E+00	 1.15466290E-03	 3.65066422E-04
 8.93708683E+01	 1.91609885E-02	 3.06998373E-03	 4.58627099E-04	 2.15225540E+01	 3.63603058E-02	 4.30794081E-06	 8.82718004E+00	 1.15484455E-03	 3.65698017E-04
 8.97290511E+01	 1.91741767E-02	 3.07149946E-03	 4.60845603E-04	 2.13827024E+01	 3.62737411E-02	 4.31503062E-06	 8.75446305E+00	 1.15516925E-03	 3.66329652E-04
 9.00871510E+01	 1.91872860E-02	 3.07301590E-03	 4.63067595E-04	 2.12436476E+01	 3.61859725E-02	 4.32215150E-06	 8.68228436E+00	 1.15539161E-03	 3.66961334E-04
 9.04451755E+01	 1.92003176E-02	 3.07453303E-03	 4.65293131E-04	 2.11053847E+01	 3.60970154E-02	 4.32930290E-06	 8.61063927E+00	 1.15553064E-03	 3.67593079E-04
 9.08031316E+01	 1.92132723E-02	 3.07605085E-03	 4.67522264E-04	 2.09679088E+01	 3.60068870E-02	 4.33648502E-06	 8.53952331E+00	 1.15577642E-03	 3.68224907E-04
 9.11610040E+01	 1.92261502E-02	 3.07756924E-03	 4.69754910E-04	 2.08312228E+01	 3.59156135E-02	 4.34369873E-06	 8.46893639E+00	 1.15608931E-03	 3.68856799E-04
 9.15187980E+01	 1.92389523E-02	 3.07908817E-03	 4.71991110E-04	 2.06953231E+01	 3.58232089E-02	 4.35094245E-06	 8.39887438E+00	 1.15627370E-03	 3.69488770E-04
 9.18765206E+01	 1.92516795E-02	 3.08060765E-03	 4.74230920E-04	 2.05602047E+01	 3.57296896E-02	 4.35821620E-06	 8.32933279E+00	 1.15643464E-03	 3.70120838E-04
 9.22341738E+01	 1.92643324E-02	 3.08212762E-03	 4.76474362E-04	 2.04258645E+01	 3.56350744E-02	 4.36552036E-06	 8.26030822E+00	 1.15673405E-03	 3.70753013E-04
 9.25917452E+01	 1.92769114E-02	 3.08364799E-03	 4.78721367E-04	 2.02923045E+01	 3.55393871E-02	 4.37285526E-06	 8.19180000E+00	 1.15701060E-03	 3.71385279E-04
 9.29492424E+01	 1.92894174E-02	 3.08516876E-03	 4.80971994E-04	 2.01595202E+01	 3.54426409E-02	 4.38021947E-06	 8.12380362E+00	 1.15717812E-03	 3.72017656E-04
 9.33066722E+01	 1.93018511E-02	 3.08668992E-03	 4.83226295E-04	 2.00275066E+01	 3.53448523E-02	 4.38761320E-06	 8.05631478E+00	 1.15737704E-03	 3.72650161E-04
 9.36640289E+01	 1.93142132E-02	 3.08821139E-03	 4.85484245E-04	 1.98962633E+01	 3.52460428E-02	 4.39503705E-06	 7.98933158E+00	 1.15770154E-03	 3.73282791E-04
 9.40213084E+01	 1.93265039E-02	 3.08973313E-03	 4.87745826E-04	 1.97657897E+01	 3.51462312E-02	 4.40249047E-06	 7.92285178E+00	 1.15793896E-03	 3.73915541E-04
 9.43785177E+01	 1.93387243E-02	 3.09125512E-03	 4.90011094E-04	 1.96360809E+01	 3.50454318E-02	 4.40997264E-06	 7.85687108E+00	 1.15810444E-03	 3.74548431E-04
 9.47356634E+01	 1.93508751E-02	 3.09277734E-03	 4.92280100E-04	 1.95071325E+01	 3.49436608E-02	 4.41748384E-06	 7.79138536E+00	 1.15835448E-03	 3.75181479E-04
 9.50927327E+01	 1.93629565E-02	 3.09429972E-03	 4.94552772E-04	 1.93789463E+01	 3.48409420E-02	 4.42502482E-06	 7.72639401E+00	 1.15867254E-03	 3.75814665E-04
 9.54497289E+01	 1.93749692E-02	 3.09582222E-03	 4.96829141E-04	 1.92515191E+01	 3.47372899E-02	 4.43259414E-06	 7.66189346E+00	 1.15887833E-03	 3.76448000E-04
 9.58066589E+01	 1.93869141E-02	 3.09734484E-03	 4.99109262E-04	 1.91248463E+01	 3.46327196E-02	 4.44019169E-06	 7.59787958E+00	 1.15905583E-03	 3.77081503E-04
 9.61635251E+01	 1.93987918E-02	 3.09886755E-03	 5.01393159E-04	 1.89989246E+01	 3.45272482E-02	 4.44781783E-06	 7.53434904E+00	 1.15935578E-03	 3.77715183E-04
 9.65203155E+01	 1.94106024E-02	 3.10039027E-03	 5.03680764E-04	 1.88737556E+01	 3.44208985E-02	 4.45547291E-06	 7.47130111E+00	 1.15964372E-03	 3.78349020E-04
 9.68770369E+01	 1.94223468E-02	 3.10191299E-03	 5.05972131E-04	 1.87493351E+01	 3.43136832E-02	 4.46315542E-06	 7.40873168E+00	 1.15983230E-03	 3.78983034E-04
 9.72336957E+01	 1.94340258E-02	 3.10343569E-03	 5.08267313E-04	 1.86256584E+01	 3.42056174E-02	 4.47086562E-06	 7.34663676E+00	 1.16003890E-03	 3.79617240E-04
 9.75902871E+01	 1.94456396E-02	 3.10495833E-03	 5.10566286E-04	 1.85027248E+01	 3.40967212E-02	 4.47860402E-06	 7.28501441E+00	 1.16036560E-03	 3.80251634E-04
 9.79468067E+01	 1.94571889E-02	 3.10648086E-03	 5.12869032E-04	 1.83805333E+01	 3.39870125E-02	 4.48637006E-06	 7.22386250E+00	 1.16061816E-03	 3.80886211E-04
 9.83032613E+01	 1.94686742E-02	 3.10800327E-03	 5.15175605E-04	 1.82590796E+01	 3.38765046E-02	 4.49416295E-06	 7.16317705E+00	 1.16080333E-03	 3.81520988E-04
 9.86596569E+01	 1.94800964E-02	 3.10952555E-03	 5.17486053E-04	 1.81383593E+01	 3.37652125E-02	 4.50198295E-06	 7.10295427E+00	 1.16105115E-03	 3.82155980E-04
 9.90159815E+01	 1.94914555E-02	 3.11104761E-03	 5.19800308E-04	 1.80183737E+01	 3.36531586E-02	 4.50983072E-06	 7.04319340E+00	 1.16137655E-03	 3.82791169E-04
 9.93722384E+01	 1.95027523E-02	 3.11256945E-03	 5.22118401E-04	 1.78991197E+01	 3.35403564E-02	 4.51770484E-06	 6.98389108E+00	 1.16160228E-03	 3.83426566E-04
 9.97284340E+01	 1.95139874E-02	 3.11409106E-03	 5.24440383E-04	 1.77805929E+01	 3.34268200E-02	 4.52560523E-06	 6.92504349E+00	 1.16179161E-03	 3.84062185E-04
 1.00084570E+02	 1.95251613E-02	 3.11561241E-03	 5.26766274E-04	 1.76627904E+01	 3.33125654E-02	 4.53353219E-06	 6.86664764E+00	 1.16208390E-03	 3.84698031E-04
