Time	K_par_r	K_par_t	K_par_p	K_perp_r	K_perp_t	K_perp_p	R	V	P	E_cons	dt	Flow_CFL	Wave_CFL
 6.70000000E+00	 1.26894358E-11	 6.37453236E-28	 2.72771078E-18	 1.12830547E-14	 1.11725116E-15	 1.23933746E-07	 1.57445101E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.26423224E-06	 4.31997718E+00
 6.72500000E+00	 1.27236835E-11	 8.24802651E-28	 3.03049489E-18	 8.10399145E-15	 1.11892912E-15	 7.96351808E-08	 1.73453979E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.30067681E-06	 4.31997721E+00
 6.75000000E+00	 1.27436493E-11	 1.26167673E-27	 3.27974457E-18	 4.90230931E-15	 1.03800613E-15	 4.38784037E-08	 1.86371037E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.33893375E-06	 4.31997723E+00
 6.77500000E+00	 1.27524379E-11	 1.93172853E-27	 3.46446692E-18	 2.21976721E-15	 8.80462501E-16	 1.81948675E-08	 1.95636948E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.37856178E-06	 4.31997725E+00
 6.80000000E+00	 1.27536810E-11	 2.77411396E-27	 3.57657856E-18	 5.10972352E-16	 6.69489816E-16	 3.68469923E-09	 2.00849108E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.41919748E-06	 4.31997725E+00
 6.82500000E+00	 1.27513668E-11	 3.68558773E-27	 3.61136732E-18	 6.57084788E-17	 4.40169396E-16	 9.68975431E-10	 2.01789099E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.46038829E-06	 4.31997725E+00
 6.85000000E+00	 1.27496557E-11	 4.51115499E-27	 3.56773730E-18	 9.59575503E-16	 2.34838120E-16	 1.01635706E-08	 1.98422702E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.50134721E-06	 4.31997724E+00
 6.87500000E+00	 1.27526921E-11	 5.06668879E-27	 3.44818458E-18	 3.04132847E-15	 9.56165283E-17	 3.08747242E-08	 1.90888587E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.54118167E-06	 4.31997722E+00
 6.90000000E+00	 1.27644196E-11	 5.20556508E-27	 3.25853969E-18	 5.95797878E-15	 5.32565426E-17	 6.22153709E-08	 1.79505108E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.57925765E-06	 4.31997720E+00
 6.92500000E+00	 1.27884113E-11	 4.87896733E-27	 3.00752850E-18	 9.21400123E-15	 1.18649818E-16	 1.02842761E-07	 1.64767008E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.61507886E-06	 4.31997717E+00
 6.95000000E+00	 1.28277207E-11	 4.15021097E-27	 2.70621571E-18	 1.22556802E-14	 2.79764766E-16	 1.51016584E-07	 1.47307828E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.64806424E-06	 4.31997713E+00
 6.97500000E+00	 1.28847619E-11	 3.16903766E-27	 2.36742561E-18	 1.45655041E-14	 5.02294007E-16	 2.04673619E-07	 1.27865979E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.67759363E-06	 4.31997710E+00
 7.00000000E+00	 1.29612197E-11	 2.13915056E-27	 2.00520482E-18	 1.57499660E-14	 7.34096403E-16	 2.61515431E-07	 1.07278094E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.70312686E-06	 4.31997706E+00
 7.02500000E+00	 1.30579920E-11	 1.26536278E-27	 1.63432320E-18	 1.56065800E-14	 9.17682794E-16	 3.19106996E-07	 8.64312036E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.72439960E-06	 4.31997702E+00
 7.05000000E+00	 1.31751598E-11	 6.93622366E-28	 1.26981438E-18	 1.41587772E-14	 1.00661781E-15	 3.74981452E-07	 6.62126560E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.74161022E-06	 4.31997698E+00
 7.07500000E+00	 1.33119847E-11	 4.89273182E-28	 9.26595314E-19	 1.16521931E-14	 9.78080466E-16	 4.26745304E-07	 4.74860856E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.75528599E-06	 4.31997694E+00
 7.10000000E+00	 1.34669312E-11	 6.36144091E-28	 6.19151220E-19	 8.51302066E-15	 8.40836422E-16	 4.72180715E-07	 3.10600885E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.76600456E-06	 4.31997691E+00
 7.12500000E+00	 1.36377156E-11	 1.04283087E-27	 3.61204884E-19	 5.27563682E-15	 6.35083174E-16	 5.09341007E-07	 1.76352744E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.77433238E-06	 4.31997689E+00
 7.15000000E+00	 1.38213835E-11	 1.56873290E-27	 1.65311141E-19	 2.49169829E-15	 4.20172035E-16	 5.36633891E-07	 7.78326342E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 6.78090234E-06	 4.31997688E+00
 7.17500000E+00	 1.40144132E-11	 2.06271679E-27	 4.23398039E-20	 6.36029844E-16	 2.56561928E-16	 5.52889304E-07	 1.92990775E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 6.78643016E-06	 4.31997687E+00
 7.20000000E+00	 1.42128473E-11	 2.38797465E-27	 8.22340437E-22	 2.53833154E-17	 1.90643958E-16	 5.57409929E-07	 3.28028107E-38	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 6.79166842E-06	 4.31997687E+00
 7.22500000E+00	 1.44124454E-11	 2.44079653E-27	 4.62349134E-20	 7.64265019E-16	 2.45262541E-16	 5.50001156E-07	 3.04022032E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 6.79738765E-06	 4.31997688E+00
 7.25000000E+00	 1.46088571E-11	 2.19179211E-27	 1.80352902E-19	 2.72690301E-15	 4.16108259E-16	 5.30979049E-07	 9.95510412E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 6.80440737E-06	 4.31997690E+00
 7.27500000E+00	 1.47978071E-11	 1.71886612E-27	 4.00759732E-19	 5.57827932E-15	 6.74619518E-16	 5.01157148E-07	 2.07784034E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.81357178E-06	 4.31997692E+00
 7.30000000E+00	 1.49752875E-11	 1.21344477E-27	 7.00587343E-19	 8.83119767E-15	 9.71948727E-16	 4.61811810E-07	 3.50426654E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.82559096E-06	 4.31997696E+00
 7.32500000E+00	 1.51377458E-11	 9.43257126E-28	 1.06858181E-18	 1.19294817E-14	 1.24598692E-15	 4.14627240E-07	 5.21401733E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.84086737E-06	 4.31997699E+00
 7.35000000E+00	 1.52822587E-11	 1.15377053E-27	 1.48951524E-18	 1.43428552E-14	 1.43586843E-15	 3.61623629E-07	 7.13420947E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.85953602E-06	 4.31997703E+00
 7.37500000E+00	 1.54066829E-11	 1.96806645E-27	 1.94493320E-18	 1.56577827E-14	 1.49830005E-15	 3.05070808E-07	 9.18212915E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.88171692E-06	 4.31997707E+00
 7.40000000E+00	 1.55097727E-11	 3.35079450E-27	 2.41420224E-18	 1.56484045E-14	 1.41815727E-15	 2.47390759E-07	 1.12705113E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.90762462E-06	 4.31997711E+00
 7.42500000E+00	 1.55912576E-11	 5.13295538E-27	 2.87572126E-18	 1.43153523E-14	 1.21123797E-15	 1.91054137E-07	 1.33101078E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.93737403E-06	 4.31997715E+00
 7.45000000E+00	 1.56518689E-11	 7.05646508E-27	 3.30816058E-18	 1.18860904E-14	 9.19345641E-16	 1.38474535E-07	 1.52132004E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 6.97079169E-06	 4.31997718E+00
 7.47500000E+00	 1.56933109E-11	 8.82335720E-27	 3.69165315E-18	 8.77611488E-15	 6.02389770E-16	 9.19048508E-08	 1.68987290E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.00742347E-06	 4.31997721E+00
 7.50000000E+00	 1.57181802E-11	 1.01420921E-26	 4.00885085E-18	 5.51786171E-15	 3.28453229E-16	 5.33409545E-08	 1.82943920E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.04662445E-06	 4.31997724E+00
 7.52500000E+00	 1.57298414E-11	 1.07848879E-26	 4.24579395E-18	 2.66968063E-15	 1.58204611E-16	 2.44361051E-08	 1.93401950E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.08764278E-06	 4.31997725E+00
 7.55000000E+00	 1.57322692E-11	 1.06376730E-26	 4.39255827E-18	 7.19992939E-16	 1.29068055E-16	 6.42983608E-09	 1.99914370E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.12963159E-06	 4.31997726E+00
 7.57500000E+00	 1.57298649E-11	 9.70242734E-27	 4.44360607E-18	 3.49981756E-18	 2.47719239E-16	 9.48489084E-11	 2.02200846E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.17167110E-06	 4.31997726E+00
 7.60000000E+00	 1.57272533E-11	 8.09034303E-27	 4.39783712E-18	 6.43663315E-16	 4.89852788E-16	 5.70356977E-09	 2.00157763E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.21298557E-06	 4.31997726E+00
 7.62500000E+00	 1.57290702E-11	 6.03034657E-27	 4.25840050E-18	 2.53118320E-15	 8.04953844E-16	 2.30160890E-08	 1.93875645E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.25308760E-06	 4.31997724E+00
 7.65000000E+00	 1.57397578E-11	 3.85687252E-27	 4.03231553E-18	 5.34273846E-15	 1.12572043E-15	 5.12903450E-08	 1.83616923E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.29150965E-06	 4.31997722E+00
 7.67500000E+00	 1.57633760E-11	 1.94653718E-27	 3.72997151E-18	 8.59643161E-15	 1.38314391E-15	 8.93136484E-08	 1.69824694E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.32750586E-06	 4.31997720E+00
 7.70000000E+00	 1.58034407E-11	 6.25086219E-28	 3.36455747E-18	 1.17344336E-14	 1.52431398E-15	 1.35454791E-07	 1.53091392E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.36021019E-06	 4.31997717E+00
 7.72500000E+00	 1.58627871E-11	 8.50341235E-29	 2.95144701E-18	 1.42188523E-14	 1.52378632E-15	 1.87734436E-07	 1.34139836E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.38904246E-06	 4.31997713E+00
 7.75000000E+00	 1.59434596E-11	 3.33468070E-28	 2.50760091E-18	 1.56240503E-14	 1.38764737E-15	 2.43910511E-07	 1.13786577E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.41389971E-06	 4.31997710E+00
 7.77500000E+00	 1.60466298E-11	 1.17306961E-27	 2.05103127E-18	 1.57096687E-14	 1.15266502E-15	 3.01575056E-07	 9.29083257E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.43498745E-06	 4.31997706E+00
 7.80000000E+00	 1.61725495E-11	 2.25811682E-27	 1.60031261E-18	 1.44617669E-14	 8.76755325E-16	 3.58257823E-07	 7.23950597E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.45251760E-06	 4.31997702E+00
 7.82500000E+00	 1.63205371E-11	 3.22228695E-27	 1.17410768E-18	 1.20949102E-14	 6.21550050E-16	 4.11531897E-07	 5.31201551E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.46664265E-06	 4.31997698E+00
 7.85000000E+00	 1.64890002E-11	 3.79020019E-27	 7.90662425E-19	 9.01510804E-15	 4.35789933E-16	 4.59117055E-07	 3.58999440E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.47765797E-06	 4.31997695E+00
 7.87500000E+00	 1.66754903E-11	 3.83525633E-27	 4.67238302E-19	 5.75009223E-15	 3.45190902E-16	 4.98976541E-07	 2.14663174E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.48611520E-06	 4.31997692E+00
 7.90000000E+00	 1.68767894E-11	 3.39401562E-27	 2.19477285E-19	 2.85884476E-15	 3.49493248E-16	 5.29403888E-07	 1.04430356E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.49272290E-06	 4.31997690E+00
 7.92500000E+00	 1.70890287E-11	 2.63236716E-27	 6.06998780E-20	 8.35947384E-16	 4.26556032E-16	 5.49096345E-07	 3.30586275E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 7.49825151E-06	 4.31997688E+00
 7.95000000E+00	 1.73078384E-11	 1.77171887E-27	 1.15644068E-21	 2.71050517E-17	 5.43478500E-16	 5.57211321E-07	 3.69365754E-38	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 7.50349847E-06	 4.31997687E+00
 7.97500000E+00	 1.75285243E-11	 1.03714530E-27	 4.72841621E-20	 5.70229213E-16	 6.66892908E-16	 5.53402916E-07	 1.75145676E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 7.50924902E-06	 4.31997687E+00
 8.00000000E+00	 1.77462648E-11	 6.46109601E-28	 2.01049471E-19	 2.37220708E-15	 7.67380402E-16	 5.37836320E-07	 7.38768245E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 7.51627355E-06	 4.31997688E+00
 8.02500000E+00	 1.79563194E-11	 7.75434879E-28	 4.59463793E-19	 5.12508636E-15	 8.23292908E-16	 5.11179912E-07	 1.70289716E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.52533433E-06	 4.31997690E+00
 8.05000000E+00	 1.81542395E-11	 1.49408304E-27	 8.14348550E-19	 8.35885989E-15	 8.24376390E-16	 4.74576237E-07	 3.02694617E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.53713334E-06	 4.31997692E+00
 8.07500000E+00	 1.83360719E-11	 2.72138967E-27	 1.25241475E-18	 1.15218301E-14	 7.73740851E-16	 4.29593485E-07	 4.65491882E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.55219445E-06	 4.31997695E+00
 8.10000000E+00	 1.84985437E-11	 4.23211813E-27	 1.75570449E-18	 1.40748086E-14	 6.87256846E-16	 3.78159046E-07	 6.51717137E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.57076000E-06	 4.31997699E+00
 8.12500000E+00	 1.86392204E-11	 5.72977993E-27	 2.30240651E-18	 1.55831321E-14	 5.88487732E-16	 3.22476978E-07	 8.53322862E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.59293883E-06	 4.31997702E+00
 8.15000000E+00	 1.87566294E-11	 6.97218671E-27	 2.86799742E-18	 1.57906181E-14	 4.98898115E-16	 2.64932923E-07	 1.06159963E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.61894846E-06	 4.31997706E+00
 8.17500000E+00	 1.88503394E-11	 7.83954126E-27	 3.42661428E-18	 1.46629183E-14	 4.31515101E-16	 2.07991516E-07	 1.26771498E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.64891891E-06	 4.31997710E+00
 8.20000000E+00	 1.89209894E-11	 8.29459252E-27	 3.95254734E-18	 1.23930248E-14	 3.91568464E-16	 1.54091257E-07	 1.46288134E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.68253778E-06	 4.31997714E+00
 8.22500000E+00	 1.89702650E-11	 8.32979346E-27	 4.42171868E-18	 9.36817381E-15	 3.78301875E-16	 1.05540729E-07	 1.63876886E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.71915276E-06	 4.31997718E+00
 8.25000000E+00	 1.90008271E-11	 7.96297116E-27	 4.81302263E-18	 6.10377313E-15	 3.85545010E-16	 6.44196168E-08	 1.78770700E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.75807726E-06	 4.31997721E+00
 8.27500000E+00	 1.90161948E-11	 7.26019181E-27	 5.10941389E-18	 3.15552861E-15	 4.03331639E-16	 3.24889689E-08	 1.90334545E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.79875037E-06	 4.31997723E+00
 8.30000000E+00	 1.90205867E-11	 6.35044978E-27	 5.29864606E-18	 1.02489617E-15	 4.21479427E-16	 1.11157762E-08	 1.98079414E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.84067986E-06	 4.31997725E+00
 8.32500000E+00	 1.90187264E-11	 5.38895724E-27	 5.37364684E-18	 7.39974123E-17	 4.35492862E-16	 1.21503907E-09	 2.01677084E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.88312902E-06	 4.31997725E+00
 8.35000000E+00	 1.90156258E-11	 4.50675984E-27	 5.33257436E-18	 4.64346360E-16	 4.49131094E-16	 3.21081946E-09	 2.00967047E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.92508516E-06	 4.31997725E+00
 8.37500000E+00	 1.90163615E-11	 3.80319793E-27	 5.17860180E-18	 2.12959273E-15	 4.70894954E-16	 1.70175148E-08	 1.95972207E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 7.96567526E-06	 4.31997724E+00
 8.40000000E+00	 1.90258528E-11	 3.32984209E-27	 4.91950121E-18	 4.78698783E-15	 5.10318236E-16	 4.20432652E-08	 1.86919197E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.00427001E-06	 4.31997723E+00
 8.42500000E+00	 1.90486492E-11	 3.05375315E-27	 4.56710331E-18	 7.98569899E-15	 5.76232285E-16	 7.72158363E-08	 1.74193890E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.04031266E-06	 4.31997720E+00
 8.45000000E+00	 1.90887371E-11	 2.87564024E-27	 4.13668117E-18	 1.11835683E-14	 6.71907419E-16	 1.21028775E-07	 1.58339070E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.07336265E-06	 4.31997718E+00
 8.47500000E+00	 1.91493729E-11	 2.70582319E-27	 3.64630169E-18	 1.38391069E-14	 7.89718454E-16	 1.71605467E-07	 1.40025783E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.10307876E-06	 4.31997714E+00
 8.50000000E+00	 1.92329527E-11	 2.52808282E-27	 3.11616091E-18	 1.55031555E-14	 9.10043897E-16	 2.26779248E-07	 1.20048739E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.12915266E-06	 4.31997710E+00
 8.52500000E+00	 1.93409198E-11	 2.40389276E-27	 2.56789108E-18	 1.58947918E-14	 1.00611907E-15	 2.84186692E-07	 9.92660102E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.15145834E-06	 4.31997706E+00
 8.55000000E+00	 1.94737106E-11	 2.42218490E-27	 2.02385247E-18	 1.49486276E-14	 1.05104238E-15	 3.41368944E-07	 7.85575147E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.17013385E-06	 4.31997702E+00
 8.57500000E+00	 1.96307390E-11	 2.65811643E-27	 1.50641809E-18	 1.28255377E-14	 1.02446983E-15	 3.95876532E-07	 5.88141678E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.18549376E-06	 4.31997698E+00
 8.60000000E+00	 1.98104226E-11	 3.13828675E-27	 1.03724160E-18	 9.88513437E-15	 9.20339932E-16	 4.45374231E-07	 4.08839673E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.19792719E-06	 4.31997695E+00
 8.62500000E+00	 2.00102467E-11	 3.79721296E-27	 6.36530668E-19	 6.62476165E-15	 7.52924323E-16	 4.87741515E-07	 2.55387237E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.20783614E-06	 4.31997692E+00
 8.65000000E+00	 2.02268647E-11	 4.50239158E-27	 3.22347065E-19	 3.59539119E-15	 5.53202924E-16	 5.21163278E-07	 1.34244450E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.21571548E-06	 4.31997690E+00
 8.67500000E+00	 2.04562304E-11	 5.12529641E-27	 1.09928974E-19	 1.30860797E-15	 3.59018728E-16	 5.44207157E-07	 5.06731325E-37	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 8.22221827E-06	 4.31997688E+00
 8.70000000E+00	 2.06937561E-11	 5.57490271E-27	 1.10415488E-20	 1.50394257E-16	 2.05104880E-16	 5.55885143E-07	 8.30390296E-38	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 8.22804636E-06	 4.31997687E+00
 8.72500000E+00	 2.09344950E-11	 5.79786516E-27	 3.33676161E-20	 3.16297680E-16	 1.14378893E-16	 5.55696166E-07	 8.86980945E-38	 0.00000000E+00	 0.00000000E+00	 3.76998494E+00	 2.50000000E-02	 8.23389050E-06	 4.31997687E+00
 8.75000000E+00	 2.11733399E-11	 5.77178194E-27	 1.79950715E-19	 1.77879280E-15	 9.32008002E-17	 5.43647276E-07	 5.23751932E-37	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.24048956E-06	 4.31997688E+00
 8.77500000E+00	 2.14052309E-11	 5.49981472E-27	 4.48713868E-19	 4.29214972E-15	 1.34043077E-16	 5.20253280E-07	 1.36978803E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.24862847E-06	 4.31997690E+00
 8.80000000E+00	 2.16253649E-11	 5.00616127E-27	 8.32107348E-19	 7.43399512E-15	 2.21720391E-16	 4.86515101E-07	 2.59082988E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.25902283E-06	 4.31997692E+00
 8.82500000E+00	 2.18293981E-11	 4.34499310E-27	 1.31698786E-18	 1.06765326E-14	 3.36518599E-16	 4.43876839E-07	 4.13380160E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.27225539E-06	 4.31997695E+00
 8.85000000E+00	 2.20136339E-11	 3.61872714E-27	 1.88483029E-18	 1.34752727E-14	 4.55254877E-16	 3.94163749E-07	 5.93323179E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.28886997E-06	 4.31997699E+00
 8.87500000E+00	 2.21751911E-11	 2.93982881E-27	 2.51234402E-18	 1.53604019E-14	 5.55382536E-16	 3.39504349E-07	 7.91240037E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.30933613E-06	 4.31997702E+00
 8.90000000E+00	 2.23121409E-11	 2.36671164E-27	 3.17254662E-18	 1.60155593E-14	 6.20273896E-16	 2.82239408E-07	 9.98551183E-36	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.33382996E-06	 4.31997706E+00
 8.92500000E+00	 2.24236080E-11	 1.90090627E-27	 3.83624767E-18	 1.53307369E-14	 6.43155164E-16	 2.24821431E-07	 1.20645665E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.36220543E-06	 4.31997710E+00
 8.95000000E+00	 2.25098260E-11	 1.52146068E-27	 4.47377734E-18	 1.34205227E-14	 6.28840170E-16	 1.69709812E-07	 1.40602938E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.39410686E-06	 4.31997714E+00
 8.97500000E+00	 2.25721450E-11	 1.23179490E-27	 5.05676404E-18	 1.06047776E-14	 5.89213209E-16	 1.19265647E-07	 1.58870582E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.42905679E-06	 4.31997718E+00
 9.00000000E+00	 2.26129880E-11	 1.08312678E-27	 5.55974412E-18	 7.35493111E-15	 5.36708305E-16	 7.56503874E-08	 1.74664151E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.46654088E-06	 4.31997721E+00
 9.02500000E+00	 2.26357576E-11	 1.13636004E-27	 5.96141644E-18	 4.21495126E-15	 4.82116061E-16	 4.07332293E-08	 1.87309291E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.50594956E-06	 4.31997723E+00
 9.05000000E+00	 2.26446913E-11	 1.41515971E-27	 6.24547408E-18	 1.71031023E-15	 4.34397442E-16	 1.60111322E-08	 1.96261571E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.54657915E-06	 4.31997725E+00
 9.07500000E+00	 2.26446753E-11	 1.91467761E-27	 6.40102063E-18	 2.60067840E-16	 3.98028915E-16	 2.54439311E-09	 2.01130799E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.58781146E-06	 4.31997726E+00
 9.10000000E+00	 2.26410255E-11	 2.63548529E-27	 6.42264740E-18	 1.06762773E-16	 3.70809468E-16	 9.10988772E-10	 2.01714798E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.62908048E-06	 4.31997725E+00
 9.12500000E+00	 2.26392466E-11	 3.57346339E-27	 6.31032479E-18	 1.27586859E-15	 3.45336043E-16	 1.11817447E-08	 1.97979290E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.66977402E-06	 4.31997725E+00
 9.15000000E+00	 2.26447833E-11	 4.68971345E-27	 6.06921191E-18	 3.57147345E-15	 3.13243091E-16	 3.29168742E-08	 1.90083905E-35	 0.00000000E+00	 0.00000000E+00	 3.76998493E+00	 2.50000000E-02	 8.70925138E-06	 4.31997723E+00
